Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:56:37.926,COM3,, 0.1782, -0.2778, 1.0229, -195.1294, -14.7705, 22.6440, -9.531, -7.927, -14.958, -14.967, 29.433, -4.893, 27.28,,,,,,,,,,,, 0.98489, -0.09113, -0.05750, -0.13510,
 13:56:37.926,COM3,, 0.1782, -0.2563, 0.9683, -139.4043, -16.2964, -13.7939, -10.201, -8.009, -15.046, -14.967, 29.580, -4.667, 27.25,,,,,,,,,,,, 0.98419, -0.09705, -0.05737, -0.13623,
 13:56:37.926,COM3,, 0.1782, -0.2563, 0.9683, -139.4043, -16.2964, -13.7939, -10.871, -8.097, -15.134, -14.980, 29.733, -4.413, 27.25,,,,,,,,,,,, 0.98343, -0.10294, -0.05725, -0.13739,
 13:56:37.943,COM3,, 0.1782, -0.2563, 0.9683, -139.4043, -16.2964, -13.7939, -11.541, -8.190, -15.216, -15.007, 29.867, -4.127, 27.25,,,,,,,,,,,, 0.98267, -0.10880, -0.05713, -0.13852,
 13:56:37.943,COM3,, 0.1987, -0.2563, 0.9683, -139.4043, -16.2964, -13.7939, -12.211, -8.278, -15.298, -15.040, 29.987, -3.853, 27.25,,,,,,,,,,,, 0.98184, -0.11469, -0.05701, -0.13962,
 13:56:37.943,COM3,, 0.1987, -0.2251, 0.9990, -93.8110, -23.3154, -15.0146, -12.651, -8.405, -15.381, -15.060, 30.100, -3.593, 27.27,,,,,,,,,,,, 0.98120, -0.11865, -0.05746, -0.14063,
 13:56:37.958,COM3,, 0.1987, -0.2251, 0.9990, -93.8110, -23.3154, -15.0146, -13.090, -8.531, -15.458, -15.073, 30.207, -3.333, 27.27,,,,,,,,,,,, 0.98053, -0.12259, -0.05792, -0.14163,
 13:56:37.958,COM3,, 0.1987, -0.2251, 0.9990, -93.8110, -23.3154, -15.0146, -13.530, -8.657, -15.535, -15.073, 30.320, -3.093, 27.27,,,,,,,,,,,, 0.97986, -0.12653, -0.05838, -0.14264,
 13:56:37.958,COM3,, 0.1841, -0.2251, 0.9990, -93.8110, -23.3154, -15.0146, -13.975, -8.784, -15.612, -15.060, 30.440, -2.833, 27.27,,,,,,,,,,,, 0.97919, -0.13049, -0.05884, -0.14365,
 13:56:37.958,COM3,, 0.1841, -0.2432, 1.0107, -105.8960, -26.4893, 5.9204, -14.491, -8.904, -15.579, -15.067, 30.547, -2.580, 27.25,,,,,,,,,,,, 0.97852, -0.13501, -0.05923, -0.14374,
 13:56:37.974,COM3,, 0.1841, -0.2432, 1.0107, -105.8960, -26.4893, 5.9204, -15.007, -9.020, -15.546, -15.073, 30.673, -2.300, 27.25,,,,,,,,,,,, 0.97784, -0.13953, -0.05966, -0.14383,
 13:56:37.974,COM3,, 0.1841, -0.2432, 1.0107, -105.8960, -26.4893, 5.9204, -15.524, -9.135, -15.507, -15.087, 30.807, -2.027, 27.25,,,,,,,,,,,, 0.97714, -0.14404, -0.06006, -0.14392,
 13:56:37.974,COM3,, 0.2061, -0.2432, 1.0107, -105.8960, -26.4893, 5.9204, -16.035, -9.256, -15.469, -15.093, 30.933, -1.753, 27.25,,,,,,,,,,,, 0.97644, -0.14853, -0.06046, -0.14401,
 13:56:37.991,COM3,, 0.2061, -0.2520, 0.9985, -134.7656, -33.2642, 14.5264, -16.705, -9.393, -15.381, -15.080, 31.073, -1.460, 27.25,,,,,,,,,,,, 0.97556, -0.15433, -0.06088, -0.14377,
 13:56:37.991,COM3,, 0.2061, -0.2520, 0.9985, -134.7656, -33.2642, 14.5264, -17.369, -9.525, -15.293, -15.053, 31.200, -1.167, 27.25,,,,,,,,,,,, 0.97464, -0.16010, -0.06134, -0.14349,
 13:56:37.991,COM3,, 0.2061, -0.2520, 0.9985, -134.7656, -33.2642, 14.5264, -18.040, -9.662, -15.200, -14.993, 31.333, -0.853, 27.25,,,,,,,,,,,, 0.97369, -0.16583, -0.06177, -0.14322,
 13:56:38.007,COM3,, 0.1787, -0.2520, 0.9985, -134.7656, -33.2642, 14.5264, -18.704, -9.794, -15.101, -14.933, 31.473, -0.520, 27.25,,,,,,,,,,,, 0.97272, -0.17157, -0.06223, -0.14294,
 13:56:38.007,COM3,, 0.1787, -0.2998, 0.9590, -153.6255, -35.5835, 33.1421, -19.479, -9.904, -14.914, -14.880, 31.607, -0.193, 27.30,,,,,,,,,,,, 0.97165, -0.17816, -0.06250, -0.14191,
 13:56:38.007,COM3,, 0.1787, -0.2998, 0.9590, -153.6255, -35.5835, 33.1421, -20.253, -10.014, -14.722, -14.807, 31.753, 0.147, 27.30,,,,,,,,,,,, 0.97055, -0.18472, -0.06277, -0.14087,
 13:56:38.022,COM3,, 0.1787, -0.2998, 0.9590, -153.6255, -35.5835, 33.1421, -21.028, -10.118, -14.524, -14.733, 31.900, 0.487, 27.30,,,,,,,,,,,, 0.96942, -0.19128, -0.06305, -0.13980,
 13:56:38.022,COM3,, 0.1943, -0.2998, 0.9590, -153.6255, -35.5835, 33.1421, -21.802, -10.223, -14.332, -14.640, 32.060, 0.833, 27.30,,,,,,,,,,,, 0.96826, -0.19781, -0.06329, -0.13873,
 13:56:38.022,COM3,, 0.1943, -0.3936, 0.9067, -139.0381, -35.4614, 64.3311, -22.527, -10.261, -13.991, -14.527, 32.240, 1.187, 27.27,,,,,,,,,,,, 0.96735, -0.20380, -0.06339, -0.13629,
 13:56:38.038,COM3,, 0.1943, -0.3936, 0.9067, -139.0381, -35.4614, 64.3311, -23.258, -10.300, -13.645, -14.407, 32.427, 1.533, 27.27,,,,,,,,,,,, 0.96640, -0.20978, -0.06345, -0.13385,
 13:56:38.038,COM3,, 0.1943, -0.3936, 0.9067, -139.0381, -35.4614, 64.3311, -23.983, -10.333, -13.299, -14.253, 32.613, 1.853, 27.27,,,,,,,,,,,, 0.96542, -0.21573, -0.06354, -0.13141,
 13:56:38.038,COM3,, 0.1685, -0.3936, 0.9067, -139.0381, -35.4614, 64.3311, -24.708, -10.360, -12.958, -14.087, 32.800, 2.167, 27.27,,,,,,,,,,,, 0.96442, -0.22168, -0.06360, -0.12897,
 13:56:38.055,COM3,, 0.1685, -0.4927, 0.8374, -67.8101, -33.9355, 70.8618, -25.087, -10.366, -12.585, -13.907, 32.987, 2.460, 27.27,,,,,,,,,,,, 0.96408, -0.22464, -0.06393, -0.12604,
 13:56:38.055,COM3,, 0.1685, -0.4927, 0.8374, -67.8101, -33.9355, 70.8618, -25.466, -10.366, -12.211, -13.720, 33.173, 2.767, 27.27,,,,,,,,,,,, 0.96375, -0.22763, -0.06427, -0.12314,
 13:56:38.055,COM3,, 0.1685, -0.4927, 0.8374, -67.8101, -33.9355, 70.8618, -25.845, -10.366, -11.838, -13.540, 33.373, 3.047, 27.27,,,,,,,,,,,, 0.96338, -0.23059, -0.06461, -0.12021,
 13:56:38.070,COM3,, 0.1992, -0.4927, 0.8374, -67.8101, -33.9355, 70.8618, -26.224, -10.360, -11.464, -13.367, 33.560, 3.307, 27.27,,,,,,,,,,,, 0.96301, -0.23358, -0.06491, -0.11728,
 13:56:38.070,COM3,, 0.1992, -0.5376, 0.8267, -31.7993, -22.8271, 50.0488, -26.406, -10.349, -11.212, -13.200, 33.747, 3.547, 27.27,,,,,,,,,,,, 0.96289, -0.23495, -0.06519, -0.11523,
 13:56:38.070,COM3,, 0.1992, -0.5376, 0.8267, -31.7993, -22.8271, 50.0488, -26.587, -10.344, -10.959, -13.013, 33.913, 3.747, 27.27,,,,,,,,,,,, 0.96280, -0.23633, -0.06543, -0.11319,
 13:56:38.070,COM3,, 0.1992, -0.5376, 0.8267, -31.7993, -22.8271, 50.0488, -26.768, -10.333, -10.701, -12.807, 34.080, 3.933, 27.27,,,,,,,,,,,, 0.96268, -0.23773, -0.06570, -0.11111,
 13:56:38.086,COM3,, 0.1855, -0.5376, 0.8267, -31.7993, -22.8271, 50.0488, -26.955, -10.322, -10.448, -12.607, 34.240, 4.100, 27.27,,,,,,,,,,,, 0.96252, -0.23914, -0.06595, -0.10907,
 13:56:38.086,COM3,, 0.1855, -0.5356, 0.8193, -32.4097, -8.3618, 23.1934, -27.120, -10.305, -10.344, -12.400, 34.393, 4.240, 27.25,,,,,,,,,,,, 0.96231, -0.24042, -0.06589, -0.10828,
 13:56:38.086,COM3,, 0.1855, -0.5356, 0.8193, -32.4097, -8.3618, 23.1934, -27.285, -10.289, -10.245, -12.220, 34.553, 4.367, 27.25,,,,,,,,,,,, 0.96207, -0.24173, -0.06580, -0.10748,
 13:56:38.103,COM3,, 0.1855, -0.5356, 0.8193, -32.4097, -8.3618, 23.1934, -27.449, -10.272, -10.140, -12.067, 34.713, 4.493, 27.25,,,,,,,,,,,, 0.96182, -0.24304, -0.06573, -0.10666,
 13:56:38.103,COM3,, 0.1841, -0.5356, 0.8193, -32.4097, -8.3618, 23.1934, -27.614, -10.256, -10.036, -11.913, 34.867, 4.627, 27.25,,,,,,,,,,,, 0.96158, -0.24438, -0.06567, -0.10587,
 13:56:38.103,COM3,, 0.1841, -0.5107, 0.8496, -7.6904, -0.6714, 8.6060, -27.642, -10.239, -10.014, -11.787, 35.027, 4.767, 27.25,,,,,,,,,,,, 0.96158, -0.24460, -0.06555, -0.10565,
 13:56:38.119,COM3,, 0.1841, -0.5107, 0.8496, -7.6904, -0.6714, 8.6060, -27.675, -10.223, -9.992, -11.667, 35.173, 4.887, 27.25,,,,,,,,,,,, 0.96155, -0.24484, -0.06543, -0.10547,
 13:56:38.119,COM3,, 0.1841, -0.5107, 0.8496, -7.6904, -0.6714, 8.6060, -27.702, -10.206, -9.970, -11.553, 35.307, 4.980, 27.25,,,,,,,,,,,, 0.96152, -0.24509, -0.06531, -0.10526,
 13:56:38.119,COM3,, 0.1841, -0.5107, 0.8496, -7.6904, -0.6714, 8.6060, -27.735, -10.190, -9.948, -11.447, 35.440, 5.033, 27.25,,,,,,,,,,,, 0.96149, -0.24533, -0.06519, -0.10504,
 13:56:38.135,COM3,, 0.2109, -0.5107, 0.8496, -7.6904, -0.6714, 8.6060, -27.773, -10.173, -9.921, -11.340, 35.560, 5.033, 27.25,,,,,,,,,,,, 0.96143, -0.24557, -0.06506, -0.10483,
 13:56:38.135,COM3,, 0.2109, -0.5000, 0.8843, 37.7197, -8.1787, 14.3433, -27.587, -10.173, -9.855, -11.207, 35.680, 4.993, 27.28,,,,,,,,,,,, 0.96188, -0.24402, -0.06540, -0.10416,
 13:56:38.135,COM3,, 0.2109, -0.5000, 0.8843, 37.7197, -8.1787, 14.3433, -27.405, -10.179, -9.783, -11.060, 35.787, 4.940, 27.28,,,,,,,,,,,, 0.96234, -0.24243, -0.06577, -0.10349,
 13:56:38.150,COM3,, 0.2109, -0.5000, 0.8843, 37.7197, -8.1787, 14.3433, -27.224, -10.184, -9.712, -10.920, 35.893, 4.847, 27.28,,,,,,,,,,,, 0.96277, -0.24088, -0.06610, -0.10278,
 13:56:38.150,COM3,, 0.1870, -0.5000, 0.8843, 37.7197, -8.1787, 14.3433, -27.043, -10.190, -9.646, -10.787, 36.013, 4.740, 27.28,,,,,,,,,,,, 0.96323, -0.23932, -0.06644, -0.10211,
 13:56:38.150,COM3,, 0.1870, -0.4717, 0.9063, 89.5996, -17.4561, 18.4937, -26.609, -10.228, -9.531, -10.673, 36.133, 4.587, 27.23,,,,,,,,,,,, 0.96417, -0.23566, -0.06738, -0.10098,
 13:56:38.150,COM3,, 0.1870, -0.4717, 0.9063, 89.5996, -17.4561, 18.4937, -26.180, -10.261, -9.421, -10.580, 36.280, 4.400, 27.23,,,,,,,,,,,, 0.96512, -0.23199, -0.06830, -0.09985,
 13:56:38.167,COM3,, 0.1870, -0.4717, 0.9063, 89.5996, -17.4561, 18.4937, -25.757, -10.300, -9.311, -10.493, 36.420, 4.180, 27.23,,,,,,,,,,,, 0.96603, -0.22833, -0.06921, -0.09875,
 13:56:38.167,COM3,, 0.1475, -0.4717, 0.9063, 89.5996, -17.4561, 18.4937, -25.329, -10.344, -9.196, -10.407, 36.553, 3.967, 27.23,,,,,,,,,,,, 0.96692, -0.22470, -0.07013, -0.09763,
 13:56:38.167,COM3,, 0.1475, -0.4204, 0.9546, 138.0615, -39.3066, 24.1089, -24.675, -10.470, -9.014, -10.320, 36.687, 3.720, 27.25,,,,,,,,,,,, 0.96823, -0.21915, -0.07211, -0.09589,
 13:56:38.183,COM3,, 0.1475, -0.4204, 0.9546, 138.0615, -39.3066, 24.1089, -24.027, -10.596, -8.833, -10.253, 36.800, 3.440, 27.25,,,,,,,,,,,, 0.96951, -0.21359, -0.07410, -0.09415,
 13:56:38.183,COM3,, 0.1475, -0.4204, 0.9546, 138.0615, -39.3066, 24.1089, -23.373, -10.723, -8.652, -10.187, 36.907, 3.147, 27.25,,,,,,,,,,,, 0.97073, -0.20804, -0.07605, -0.09244,
 13:56:38.183,COM3,, 0.1987, -0.4204, 0.9546, 138.0615, -39.3066, 24.1089, -22.725, -10.854, -8.470, -10.133, 37.000, 2.833, 27.25,,,,,,,,,,,, 0.97189, -0.20248, -0.07800, -0.09070,
 13:56:38.199,COM3,, 0.1987, -0.3799, 0.9150, 149.1089, -62.3779, 13.6719, -22.028, -11.113, -8.300, -10.073, 37.093, 2.507, 27.28,,,,,,,,,,,, 0.97302, -0.19653, -0.08105, -0.08914,
 13:56:38.199,COM3,, 0.1987, -0.3799, 0.9150, 149.1089, -62.3779, 13.6719, -21.324, -11.376, -8.130, -10.013, 37.173, 2.160, 27.28,,,,,,,,,,,, 0.97409, -0.19058, -0.08411, -0.08762,
 13:56:38.199,COM3,, 0.1987, -0.3799, 0.9150, 149.1089, -62.3779, 13.6719, -20.627, -11.635, -7.960, -9.960, 37.260, 1.780, 27.28,,,,,,,,,,,, 0.97510, -0.18463, -0.08713, -0.08606,
 13:56:38.214,COM3,, 0.1973, -0.3799, 0.9150, 149.1089, -62.3779, 13.6719, -19.935, -11.898, -7.795, -9.940, 37.340, 1.373, 27.28,,,,,,,,,,,, 0.97607, -0.17868, -0.09015, -0.08450,
 13:56:38.214,COM3,, 0.1973, -0.3667, 0.8359, 147.4609, -60.9741, 4.6997, -19.237, -12.173, -7.679, -9.927, 37.400, 0.927, 27.28,,,,,,,,,,,, 0.97693, -0.17279, -0.09317, -0.08337,
 13:56:38.214,COM3,, 0.1973, -0.3667, 0.8359, 147.4609, -60.9741, 4.6997, -18.545, -12.448, -7.570, -9.893, 37.447, 0.487, 27.28,,,,,,,,,,,, 0.97778, -0.16690, -0.09619, -0.08221,
 13:56:38.230,COM3,, 0.1973, -0.3667, 0.8359, 147.4609, -60.9741, 4.6997, -17.853, -12.722, -7.460, -9.873, 37.480, 0.007, 27.28,,,,,,,,,,,, 0.97855, -0.16101, -0.09918, -0.08105,
 13:56:38.230,COM3,, 0.2095, -0.3667, 0.8359, 147.4609, -60.9741, 4.6997, -17.166, -12.997, -7.355, -9.847, 37.500, -0.500, 27.28,,,,,,,,,,,, 0.97928, -0.15515, -0.10217, -0.07990,
 13:56:38.230,COM3,, 0.2095, -0.2881, 0.8193, 166.1377, -52.7954, -9.0942, -16.364, -13.255, -7.333, -9.813, 37.507, -1.027, 27.27,,,,,,,,,,,, 0.98010, -0.14841, -0.10498, -0.07928,
 13:56:38.230,COM3,, 0.2095, -0.2881, 0.8193, 166.1377, -52.7954, -9.0942, -15.568, -13.513, -7.311, -9.813, 37.507, -1.553, 27.27,,,,,,,,,,,, 0.98083, -0.14166, -0.10776, -0.07867,
 13:56:38.246,COM3,, 0.2095, -0.2881, 0.8193, 166.1377, -52.7954, -9.0942, -14.771, -13.771, -7.295, -9.820, 37.513, -2.107, 27.27,,,,,,,,,,,, 0.98154, -0.13492, -0.11053, -0.07803,
 13:56:38.246,COM3,, 0.2285, -0.2881, 0.8193, 166.1377, -52.7954, -9.0942, -13.975, -14.030, -7.284, -9.847, 37.487, -2.647, 27.27,,,,,,,,,,,, 0.98215, -0.12817, -0.11328, -0.07742,
 13:56:38.246,COM3,, 0.2285, -0.1733, 0.8091, 211.4258, -46.2646, -3.7842, -12.953, -14.249, -7.256, -9.873, 37.440, -3.207, 27.25,,,,,,,,,,,, 0.98303, -0.11954, -0.11588, -0.07639,
 13:56:38.263,COM3,, 0.2285, -0.1733, 0.8091, 211.4258, -46.2646, -3.7842, -11.937, -14.469, -7.234, -9.907, 37.380, -3.807, 27.25,,,,,,,,,,,, 0.98383, -0.11087, -0.11847, -0.07532,
 13:56:38.263,COM3,, 0.2285, -0.1733, 0.8091, 211.4258, -46.2646, -3.7842, -10.920, -14.689, -7.213, -9.967, 37.293, -4.427, 27.25,,,,,,,,,,,, 0.98453, -0.10220, -0.12106, -0.07428,
 13:56:38.263,COM3,, 0.2593, -0.1733, 0.8091, 211.4258, -46.2646, -3.7842, -9.904, -14.908, -7.202, -10.000, 37.193, -5.027, 27.25,,,,,,,,,,,, 0.98514, -0.09357, -0.12363, -0.07321,
 13:56:38.278,COM3,, 0.2593, -0.0815, 0.8071, 260.4370, -31.0059, 6.2866, -8.657, -15.046, -7.152, -10.033, 37.073, -5.653, 27.25,,,,,,,,,,,, 0.98596, -0.08282, -0.12564, -0.07153,
 13:56:38.278,COM3,, 0.2593, -0.0815, 0.8071, 260.4370, -31.0059, 6.2866, -7.405, -15.189, -7.103, -10.060, 36.927, -6.313, 27.25,,,,,,,,,,,, 0.98669, -0.07208, -0.12766, -0.06982,
 13:56:38.278,COM3,, 0.2593, -0.0815, 0.8071, 260.4370, -31.0059, 6.2866, -6.158, -15.326, -7.059, -10.053, 36.747, -6.980, 27.25,,,,,,,,,,,, 0.98727, -0.06134, -0.12964, -0.06808,
 13:56:38.278,COM3,, 0.2700, -0.0815, 0.8071, 260.4370, -31.0059, 6.2866, -4.911, -15.469, -7.020, -10.067, 36.560, -7.693, 27.25,,,,,,,,,,,, 0.98773, -0.05063, -0.13162, -0.06638,
 13:56:38.294,COM3,, 0.2700, 0.0039, 0.8516, 302.3071, -12.7563, 13.3667, -3.466, -15.524, -6.954, -10.080, 36.360, -8.467, 27.28,,,,,,,,,,,, 0.98828, -0.03809, -0.13290, -0.06415,
 13:56:38.294,COM3,, 0.2700, 0.0039, 0.8516, 302.3071, -12.7563, 13.3667, -2.021, -15.573, -6.888, -10.080, 36.140, -9.267, 27.28,,,,,,,,,,,, 0.98865, -0.02557, -0.13419, -0.06189,
 13:56:38.294,COM3,, 0.2700, 0.0039, 0.8516, 302.3071, -12.7563, 13.3667, -0.577, -15.628, -6.823, -10.080, 35.907, -10.093, 27.28,,,,,,,,,,,, 0.98886, -0.01306, -0.13544, -0.05963,
 13:56:38.310,COM3,, 0.2490, 0.0039, 0.8516, 302.3071, -12.7563, 13.3667, 0.862, -15.688, -6.757, -10.073, 35.633, -10.913, 27.28,,,,,,,,,,,, 0.98889, -0.00058, -0.13669, -0.05737,
 13:56:38.310,COM3,, 0.2490, 0.0562, 0.9175, 334.2896, -1.1597, 19.5313, 2.455, -15.688, -6.663, -10.067, 35.327, -11.740, 27.28,,,,,,,,,,,, 0.98886, 0.01324, -0.13748, -0.05466,
 13:56:38.310,COM3,, 0.2490, 0.0562, 0.9175, 334.2896, -1.1597, 19.5313, 4.043, -15.694, -6.570, -10.047, 35.027, -12.540, 27.28,,,,,,,,,,,, 0.98862, 0.02710, -0.13824, -0.05191,
 13:56:38.326,COM3,, 0.2490, 0.0562, 0.9175, 334.2896, -1.1597, 19.5313, 5.636, -15.705, -6.471, -10.040, 34.680, -13.340, 27.28,,,,,,,,,,,, 0.98819, 0.04089, -0.13898, -0.04916,
 13:56:38.326,COM3,, 0.2544, 0.0562, 0.9175, 334.2896, -1.1597, 19.5313, 7.218, -15.716, -6.378, -10.033, 34.307, -14.193, 27.28,,,,,,,,,,,, 0.98755, 0.05469, -0.13971, -0.04642,
 13:56:38.326,COM3,, 0.2544, 0.1245, 0.9697, 335.9375, 2.8076, 11.2915, 8.822, -15.705, -6.323, -10.040, 33.913, -15.053, 27.25,,,,,,,,,,,, 0.98672, 0.06857, -0.14020, -0.04398,
 13:56:38.342,COM3,, 0.2544, 0.1245, 0.9697, 335.9375, 2.8076, 11.2915, 10.426, -15.694, -6.268, -10.060, 33.493, -15.907, 27.25,,,,,,,,,,,, 0.98569, 0.08243, -0.14069, -0.04156,
 13:56:38.342,COM3,, 0.2544, 0.1245, 0.9697, 335.9375, 2.8076, 11.2915, 12.025, -15.688, -6.213, -10.060, 33.027, -16.773, 27.25,,,,,,,,,,,, 0.98447, 0.09625, -0.14114, -0.03912,
 13:56:38.342,COM3,, 0.2671, 0.1245, 0.9697, 335.9375, 2.8076, 11.2915, 13.623, -15.683, -6.158, -10.053, 32.533, -17.613, 27.25,,,,,,,,,,,, 0.98306, 0.11005, -0.14157, -0.03668,
 13:56:38.358,COM3,, 0.2671, 0.2319, 0.9150, 342.4683, -11.7188, -2.2583, 15.276, -15.732, -6.191, -10.027, 32.000, -18.453, 27.30,,,,,,,,,,,, 0.98129, 0.12415, -0.14255, -0.03485,
 13:56:38.358,COM3,, 0.2671, 0.2319, 0.9150, 342.4683, -11.7188, -2.2583, 16.924, -15.776, -6.224, -10.013, 31.420, -19.273, 27.30,,,,,,,,,,,, 0.97934, 0.13821, -0.14349, -0.03299,
 13:56:38.358,COM3,, 0.2671, 0.2319, 0.9150, 342.4683, -11.7188, -2.2583, 18.578, -15.826, -6.257, -10.020, 30.807, -20.080, 27.30,,,,,,,,,,,, 0.97720, 0.15222, -0.14441, -0.03113,
 13:56:38.373,COM3,, 0.2705, 0.2319, 0.9150, 342.4683, -11.7188, -2.2583, 20.226, -15.875, -6.290, -10.013, 30.200, -20.847, 27.30,,,,,,,,,,,, 0.97485, 0.16617, -0.14529, -0.02927,
 13:56:38.373,COM3,, 0.2705, 0.3599, 0.7891, 356.5674, -19.7144, -7.5684, 21.956, -15.952, -6.367, -10.020, 29.560, -21.600, 27.28,,,,,,,,,,,, 0.97214, 0.18073, -0.14648, -0.02759,
 13:56:38.373,COM3,, 0.2705, 0.3599, 0.7891, 356.5674, -19.7144, -7.5684, 23.681, -16.024, -6.443, -10.047, 28.893, -22.367, 27.28,,,,,,,,,,,, 0.96918, 0.19522, -0.14761, -0.02591,
 13:56:38.373,COM3,, 0.2705, 0.3599, 0.7891, 356.5674, -19.7144, -7.5684, 25.411, -16.095, -6.526, -10.093, 28.200, -23.140, 27.28,,,,,,,,,,,, 0.96603, 0.20966, -0.14874, -0.02423,
 13:56:38.389,COM3,, 0.2563, 0.3599, 0.7891, 356.5674, -19.7144, -7.5684, 27.136, -16.166, -6.608, -10.160, 27.480, -23.913, 27.28,,,,,,,,,,,, 0.96268, 0.22403, -0.14984, -0.02252,
 13:56:38.389,COM3,, 0.2563, 0.4785, 0.7021, 349.7925, -10.4370, -14.2822, 28.834, -16.177, -6.696, -10.240, 26.753, -24.687, 27.28,,,,,,,,,,,, 0.95923, 0.23813, -0.15042, -0.02106,
 13:56:38.389,COM3,, 0.2563, 0.4785, 0.7021, 349.7925, -10.4370, -14.2822, 30.531, -16.183, -6.790, -10.300, 26.007, -25.433, 27.28,,,,,,,,,,,, 0.95557, 0.25217, -0.15100, -0.01956,
 13:56:38.405,COM3,, 0.2563, 0.4785, 0.7021, 349.7925, -10.4370, -14.2822, 32.223, -16.188, -6.883, -10.340, 25.233, -26.160, 27.28,,,,,,,,,,,, 0.95172, 0.26614, -0.15155, -0.01807,
 13:56:38.405,COM3,, 0.2593, 0.4785, 0.7021, 349.7925, -10.4370, -14.2822, 33.920, -16.194, -6.976, -10.353, 24.447, -26.833, 27.28,,,,,,,,,,,, 0.94766, 0.28006, -0.15207, -0.01657,
 13:56:38.405,COM3,, 0.2593, 0.6016, 0.6479, 314.6973, 0.6104, -18.6768, 35.436, -16.139, -7.053, -10.347, 23.633, -27.460, 27.28,,,,,,,,,,,, 0.94394, 0.29251, -0.15201, -0.01535,
 13:56:38.421,COM3,, 0.2593, 0.6016, 0.6479, 314.6973, 0.6104, -18.6768, 36.953, -16.084, -7.125, -10.353, 22.853, -28.060, 27.28,,,,,,,,,,,, 0.94003, 0.30490, -0.15195, -0.01413,
 13:56:38.421,COM3,, 0.2593, 0.6016, 0.6479, 314.6973, 0.6104, -18.6768, 38.463, -16.029, -7.202, -10.367, 22.067, -28.633, 27.28,,,,,,,,,,,, 0.93594, 0.31726, -0.15186, -0.01288,
 13:56:38.421,COM3,, 0.2383, 0.6016, 0.6479, 314.6973, 0.6104, -18.6768, 39.979, -15.969, -7.273, -10.373, 21.260, -29.207, 27.28,,,,,,,,,,,, 0.93173, 0.32959, -0.15173, -0.01163,
 13:56:38.437,COM3,, 0.2383, 0.6792, 0.5972, 322.9370, 7.2021, -12.5732, 41.523, -15.903, -7.295, -10.380, 20.453, -29.767, 27.27,,,,,,,,,,,, 0.92725, 0.34213, -0.15143, -0.00998,
 13:56:38.437,COM3,, 0.2383, 0.6792, 0.5972, 322.9370, 7.2021, -12.5732, 43.066, -15.837, -7.317, -10.387, 19.620, -30.287, 27.27,,,,,,,,,,,, 0.92264, 0.35461, -0.15109, -0.00833,
 13:56:38.437,COM3,, 0.2383, 0.6792, 0.5972, 322.9370, 7.2021, -12.5732, 44.610, -15.771, -7.339, -10.387, 18.773, -30.793, 27.27,,,,,,,,,,,, 0.91782, 0.36707, -0.15073, -0.00668,
 13:56:38.453,COM3,, 0.2461, 0.6792, 0.5972, 322.9370, 7.2021, -12.5732, 46.154, -15.705, -7.355, -10.407, 17.913, -31.247, 27.27,,,,,,,,,,,, 0.91284, 0.37943, -0.15033, -0.00504,
 13:56:38.453,COM3,, 0.2461, 0.7612, 0.6270, 315.1855, 16.7236, -14.4043, 47.653, -15.595, -7.344, -10.427, 17.040, -31.693, 27.27,,,,,,,,,,,, 0.90793, 0.39145, -0.14951, -0.00336,
 13:56:38.453,COM3,, 0.2461, 0.7612, 0.6270, 315.1855, 16.7236, -14.4043, 49.147, -15.491, -7.328, -10.440, 16.153, -32.113, 27.27,,,,,,,,,,,, 0.90280, 0.40338, -0.14868, -0.00165,
 13:56:38.453,COM3,, 0.2461, 0.7612, 0.6270, 315.1855, 16.7236, -14.4043, 50.641, -15.386, -7.311, -10.453, 15.273, -32.500, 27.27,,,,,,,,,,,, 0.89755, 0.41525, -0.14780, 0.00000,
 13:56:38.469,COM3,, 0.2363, 0.7612, 0.6270, 315.1855, 16.7236, -14.4043, 52.136, -15.282, -7.289, -10.460, 14.427, -32.853, 27.27,,,,,,,,,,,, 0.89215, 0.42706, -0.14691, 0.00168,
 13:56:38.469,COM3,, 0.2363, 0.8521, 0.6328, 270.9351, 2.6855, -13.5498, 53.427, -15.222, -7.322, -10.440, 13.587, -33.207, 27.30,,,,,,,,,,,, 0.88733, 0.43707, -0.14655, 0.00284,
 13:56:38.469,COM3,, 0.2363, 0.8521, 0.6328, 270.9351, 2.6855, -13.5498, 54.712, -15.161, -7.355, -10.427, 12.747, -33.507, 27.30,,,,,,,,,,,, 0.88242, 0.44705, -0.14618, 0.00403,
 13:56:38.485,COM3,, 0.2363, 0.8521, 0.6328, 270.9351, 2.6855, -13.5498, 56.003, -15.101, -7.383, -10.407, 11.907, -33.780, 27.30,,,,,,,,,,,, 0.87738, 0.45697, -0.14578, 0.00519,
